sku_id,brand,shop_id,cate
19526,2179,2109,29
6240,2388,383,5
17833,2388,383,5
22539,2388,383,5
30440,2388,383,5
15852,3374,726,44
28387,3374,2012,44
21884,803,1495,31
30678,8,904,30
23172,8,904,30
27572,8,904,30
29985,1234,325,1
17619,1319,2684,48
31883,1190,153,48
28886,230,3516,48
14917,230,2712,48
30156,1041,4345,24
28214,3549,2574,40
10901,1065,3716,40
24541,3549,2574,40
16646,1111,2984,70
10115,1111,4428,70
20221,1111,2984,70
18828,1111,4408,70
27785,1111,4428,70
26693,1816,1665,67
21277,1816,1665,66
23634,1816,1701,66
16469,1640,4051,72
20274,903,961,24
31840,803,3574,19
18764,864,4450,59
26695,1783,3585,59
9400,1783,3585,70
29933,1783,3585,61
12317,2666,2863,61
9165,1783,3585,61
9768,2666,2863,61
21113,3128,1507,59
16983,1783,3585,70
9713,3128,1507,59
14751,3467,2017,51
19156,3662,4785,79
31151,3108,1872,16
26646,3662,4785,79
27537,629,914,78
23588,629,914,78
21447,3008,968,24
8881,2137,1579,24
10333,1041,4345,17
25251,3385,4549,48
16280,3385,4549,48
16491,3555,2897,18
17848,109,2828,21
21894,1442,2918,21
26692,109,3088,30
29441,683,680,30
32916,2613,3552,24
6159,2613,3142,24
25500,2613,3142,24
25131,3662,4785,79
21592,3662,4785,79
25718,2210,1700,27
32843,2880,4095,27
24108,2880,4095,10
22482,91,4008,27
31294,2149,104,10
22823,285,558,10
31154,1790,587,27
14206,2880,4095,10
9390,2745,65,27
27040,2880,4095,10
25445,3662,4785,79
18537,1241,4675,10
15384,2557,2890,21
13933,101,2569,14
32137,3030,2914,1
21159,587,4736,48
10861,3177,3036,53
28311,1227,4447,53
15302,1422,2858,53
12561,1452,4321,70
15783,1969,2026,5
18540,1969,2561,5
21090,3630,1974,60
26969,337,1895,40
26434,3630,1974,25
16697,3630,1974,40
11042,2613,2879,24
14111,1675,953,44
28604,1675,953,44
21584,897,2422,59
21262,897,2422,59
10110,897,2422,61
17534,690,957,53
9352,1730,2423,21
25361,32,4329,21
13677,3518,2423,21
29617,3231,4243,21
33684,3029,547,58
30365,3231,4243,21
16061,2975,2837,8
14349,2975,2837,8
26118,2975,2837,8
8855,375,2837,5
30409,2042,2837,5
15712,2042,2837,5
6378,3549,878,60
33140,2313,4563,60
6878,670,3763,60
19401,973,1896,60
26865,3549,878,60
30612,3549,878,60
9180,1914,2469,60
18391,2177,1000,22
24479,776,3834,72
19788,1050,4187,70
33151,1050,4187,70
15024,1050,3063,70
14959,1050,3546,70
26069,1050,3546,70
33412,1050,3629,70
14777,1050,3546,70
24569,1050,3546,70
17314,1783,3666,70
27301,1881,1103,21
17373,903,3254,31
27347,3483,1639,50
28015,2505,245,66
19667,2505,197,66
14404,2177,1000,22
18813,2177,1000,22
26599,2177,1000,22
14447,2177,1000,22
19153,2177,1000,22
15099,781,274,66
33254,2413,3482,31
30152,384,3351,31
27175,3018,4413,5
16368,968,3340,20
25627,1714,3595,24
29795,1139,907,2
22373,1815,781,70
33615,1499,907,2
24572,1815,3152,32
16864,1065,3383,38
30359,1065,612,38
27089,241,1712,21
32842,3662,4785,79
19314,805,3341,21
24900,22,3270,21
32604,3630,1974,24
31313,3630,3455,39
25596,1076,3375,5
32241,1225,3761,34
13753,1277,3296,53
25961,1277,3296,53
27146,1277,3296,30
10478,1277,3296,30
11004,1277,3296,53
8905,1277,3296,53
26717,1277,3296,53
10317,1277,3296,53
25323,1111,4408,61
24514,1111,4428,61
28392,1472,2189,21
24838,1789,2423,72
29632,215,1728,72
13263,215,1728,74
6478,215,1728,72
23851,3310,205,24
25668,1321,4142,24
27210,2734,2591,24
33851,470,3706,24
20082,2378,2704,24
20474,267,4142,24
22118,308,3837,29
26544,2739,3725,20
32064,2168,2252,66
30899,2965,2896,5
23768,3018,181,5
15760,903,4013,24
14520,903,2514,24
20399,2675,291,24
28634,803,3457,24
29430,903,2857,24
24608,78,1344,5
27244,1861,2938,5
14416,2716,3092,5
33764,1861,1101,5
33228,279,1783,67
22259,803,1913,31
24528,3630,354,17
23001,694,4765,53
27478,2762,270,72
9705,547,1969,5
31999,919,2423,5
15656,375,4329,5
29010,3473,4690,5
33861,1227,2423,36
14663,212,1863,53
19733,1227,2423,36
20495,415,3762,31
24906,266,3300,6
12901,1076,3774,5
22741,78,1684,5
17933,78,151,5
31022,78,949,5
16236,777,426,56
33903,2825,4759,34
32502,3359,597,40
30496,803,1495,40
17488,1065,228,40
13154,3258,4408,32
19019,2577,2395,9
23577,524,1422,74
23504,2734,739,10
32543,1150,1217,10
7742,2186,1918,10
22154,550,633,10
26337,2734,739,10
13975,3269,3448,10
7810,32,1641,53
27536,32,1641,53
20359,1065,2328,24
19539,903,2903,10
23516,903,2942,52
30508,803,4288,52
20492,70,3810,52
20077,803,1841,52
8892,1733,2383,52
14830,803,1495,73
34039,803,4400,52
23385,803,3906,52
20247,70,3810,52
10269,803,1495,52
19905,2413,872,10
16746,2333,4630,52
31103,903,2942,52
21835,1913,2458,5
28796,569,2606,5
14387,2419,2606,5
28838,3133,2606,5
13989,1065,1699,39
21012,1065,3383,39
4595,1076,2999,5
23089,107,1283,5
29552,1076,289,5
27365,1553,2656,5
33113,3018,3703,5
30757,776,3834,43
25843,3630,368,35
27527,3662,4785,79
14986,2104,593,58
21861,2104,593,58
17196,2104,593,58
33988,2104,593,30
10601,2333,4630,52
27800,2333,3736,52
27200,2333,4630,52
15713,1418,1033,52
28911,375,1950,5
14029,375,1950,5
16764,569,4413,5
18046,2222,2872,46
19169,694,3309,42
17773,694,3309,42
20981,694,1697,42
30711,832,2951,78
16626,1076,3375,5
16337,3277,2185,21
33671,1913,3427,5
20146,1913,3427,5
33423,2192,931,46
33307,3276,1056,40
14903,2078,4626,67
23436,3093,302,64
23817,3093,302,64
13999,3368,3560,20
30798,2965,2896,5
19584,2965,2896,5
28971,1658,4627,3
23727,1055,4627,3
25113,1055,3384,3
24447,3160,3615,24
20098,3160,2273,24
17850,3160,853,24
21154,470,1682,71
33495,2333,3134,17
22439,1076,3053,5
14263,1127,3375,5
28528,1127,2837,5
33839,3662,4785,79
27436,2333,3134,52
22268,451,1653,52
16905,903,1064,52
16769,2120,707,52
17465,2120,4050,52
28817,3630,400,10
23896,1845,1301,10
20518,803,3959,52
19024,2333,3736,52
27978,2675,701,52
8408,2120,707,52
25437,3662,4785,79
28599,70,3810,52
31322,3662,4785,79
12540,399,2968,52
20930,803,1841,6
32837,2745,65,6
23977,2745,65,6
11505,58,4697,71
8831,2745,107,6
22715,903,1944,24
16452,3662,4785,79
9099,594,3946,5
18171,3630,368,40
27510,1041,4345,24
28431,442,2423,5
8799,427,915,59
7646,401,915,76
14143,427,915,59
28411,2991,915,59
19907,1490,2464,59
18466,74,727,32
33057,1490,2464,59
16040,1490,2464,59
27223,1883,727,70
31160,1490,2464,59
13931,1883,727,70
29023,1490,2464,59
33203,1490,2464,59
26668,1490,2464,59
17719,1046,727,32
20546,2462,727,59
10339,1490,2464,59
19084,1490,2464,59
16197,2295,2464,61
22690,1046,727,59
16179,959,727,59
14876,803,1603,7
18569,1668,973,7
24722,1668,973,7
2676,2282,3956,7
30840,1756,3905,7
22349,1756,3905,7
26814,1756,3905,7
15353,3287,3734,4
18914,2177,1000,22
18730,2177,1000,22
22330,2177,1000,22
11929,51,4220,22
30926,2177,1000,22
25588,2177,1000,22
10683,3087,2031,22
8833,1394,4198,53
30395,421,1212,19
26689,739,4036,56
10460,3662,4785,79
28675,3662,4785,79
19263,1802,4196,67
9208,334,621,17
12536,375,1490,5
23182,3524,2714,78
16276,903,3254,73
14775,903,3254,31
21807,3572,3567,2
24813,2411,3609,2
8611,1313,1156,2
6411,1313,2927,2
18491,1313,3431,2
32938,1313,3219,2
29926,1076,295,5
31605,1718,2541,5
15671,1718,2541,5
29696,1718,2541,5
21230,1718,2541,5
24858,1718,3398,5
33544,1117,1189,5
19434,1646,2786,5
26603,2120,3111,52
29741,267,3362,52
28326,640,3569,26
28273,3500,3661,67
14045,640,3569,26
26729,1352,1967,67
14291,2126,2520,23
23302,53,4009,60
17125,867,896,19
13170,1714,1722,31
31038,2675,291,31
11450,1849,634,31
23066,2534,3513,31
21115,1714,4010,23
13766,8,3198,0
24898,1714,4010,23
22551,369,1212,23
18862,1274,942,23
17438,1274,387,23
17451,1274,942,23
32473,3662,4785,79
23801,1274,387,23
33545,1849,2346,31
19267,1849,2211,31
16431,837,945,31
27358,3549,3210,31
18671,169,3124,66
13099,2501,3953,22
15801,375,1101,5
14284,1913,2242,5
15900,1076,4215,5
27118,2613,3318,24
30636,3630,3882,17
24043,1286,613,10
28805,391,722,5
29851,852,776,16
33630,814,493,16
32643,814,677,16
12535,861,1121,16
15972,814,677,16
27192,814,677,16
33130,814,493,16
23383,281,3384,53
21098,1166,3842,20
25275,742,3602,20
15576,1190,2097,20
22036,1064,4616,59
16832,22,3270,21
12988,2776,2120,21
14151,2776,2120,21
27547,3258,2883,32
20577,3258,2883,32
17095,3258,2883,32
10008,2755,4222,32
32709,2842,2833,70
29816,568,2137,68
18245,3662,4785,79
17731,1418,1033,7
26570,1418,1033,7
17418,903,2514,7
28008,1418,2423,7
11098,1714,240,23
7059,1714,578,23
17341,1714,578,19
29073,1714,1722,19
26281,903,4013,7
21519,903,3254,7
14466,2282,398,7
32557,1638,1164,51
31691,2317,1366,51
12193,2840,2588,51
27986,1714,1722,23
33863,1065,612,40
29456,3320,4411,19
12704,1714,1722,23
11075,3662,4785,79
29375,476,264,19
14839,3467,4377,40
29210,1065,228,73
31830,3662,4785,79
18315,3662,4785,79
22528,2109,3739,72
24535,3662,4785,79
17717,1558,548,53
18219,3252,3384,53
31282,457,4329,53
21031,2652,1612,30
29554,2652,1612,21
29059,68,1349,53
29587,2652,830,30
30682,2652,1612,53
25034,803,2635,7
12267,903,235,73
18023,803,1841,24
31336,1901,3083,72
9404,2982,1854,5
8351,2982,1854,5
24759,2982,3080,5
18791,2413,872,31
14826,3662,4785,79
28729,2413,872,24
31788,3662,4785,79
19383,826,2683,21
6484,1411,1020,16
33453,2724,1622,10
32981,1586,821,66
8047,3381,4189,74
29433,2815,821,67
9057,3087,2031,78
13495,1984,741,72
13226,65,3544,72
12003,2764,120,48
16448,2764,120,18
15052,2764,120,1
32638,1586,653,67
27988,2472,1737,74
32787,2472,1737,65
25905,1065,2328,75
17420,1065,612,75
21932,1065,1668,75
28373,1586,653,66
21340,3606,812,50
19151,3248,3179,17
24827,3662,4785,79
7419,3248,3179,0
17123,3662,4785,79
23708,1696,2949,29
8983,387,3837,32
27116,387,3837,32
27514,2755,4222,32
15035,903,4628,17
24519,3662,4785,79
31003,903,1479,17
15899,3248,3179,29
18994,3502,3807,5
19068,2619,3473,5
13408,3502,3807,5
23745,3502,3866,5
28597,1861,2369,5
16600,1734,3347,5
12143,253,2255,5
18093,253,2255,5
28918,253,2255,5
30471,2413,1547,24
12961,3549,3889,40
13317,3549,3889,29
11338,3549,1264,16
30562,3549,3889,16
33267,3549,3889,60
24079,3549,2836,60
20559,803,1495,31
14852,548,3490,70
11844,611,3490,70
19098,611,3490,70
9082,548,3490,70
26659,548,3490,70
19426,6,2181,69
26046,835,3106,5
13636,1076,2423,5
29253,3018,1599,5
25857,2972,2423,53
21023,3093,302,74
19831,3093,302,74
21658,3093,302,64
23095,3093,302,64
26589,3093,302,74
25115,3093,302,74
27408,1783,3666,9
28315,1783,3846,59
25422,1783,3846,59
15582,1783,3585,70
29116,1783,749,59
16874,1783,749,9
18614,1783,749,70
15993,1783,749,70
29602,1783,749,70
21950,1783,749,70
24445,3146,657,45
14659,555,815,48
16547,3230,1260,21
26812,2120,1453,73
28926,2945,4521,73
33660,1297,1437,35
29667,1065,2328,73
27484,903,1479,24
9573,1065,638,52
22074,1640,4051,72
10499,1065,2618,24
29688,1783,4312,9
31010,803,4640,10
12693,903,961,10
11949,903,2752,10
20369,3630,402,10
14330,903,3959,10
16034,903,235,10
21131,803,4640,10
14285,903,235,10
21261,1008,4719,10
33184,803,1841,10
24502,3467,1872,24
28209,3467,2378,24
33097,803,2635,24
20889,534,442,31
29523,3154,763,31
22555,176,98,31
29090,803,48,31
19996,179,998,31
19446,179,887,31
18771,534,442,31
22574,1849,826,31
25452,2534,3503,73
30859,2163,165,63
33006,2700,1257,63
17469,2163,1115,63
26863,1717,1791,53
21477,1263,4243,53
26805,2484,2238,1
23207,212,1863,53
19397,2577,188,59
31662,2120,321,24
10259,1065,1668,56
17924,3415,1651,56
32216,1944,4215,5
28312,9,1657,78
9453,3293,700,78
21821,3293,700,78
12955,3293,700,78
10896,3293,700,78
19265,2139,467,78
14480,3293,700,78
10486,694,3309,42
27446,1833,3096,60
31577,2237,2828,18
24821,2237,2828,18
12383,3468,348,20
32034,2963,1761,62
32097,1263,4243,53
30215,3534,4329,3
12269,1789,2423,65
19131,1789,3918,72
29802,1638,2452,19
20860,1638,1897,62
15272,1638,1085,40
19886,786,4715,12
25711,2413,872,31
33510,1858,2938,5
25917,2076,2508,52
28330,903,2857,52
31584,1418,171,52
6744,3409,34,3
31934,583,3380,41
32058,3549,82,60
32933,903,360,49
21181,1065,612,49
23884,848,279,5
29787,3345,1794,74
32517,1681,4413,5
28503,334,3799,10
10884,2785,1493,5
30811,2785,1493,5
20690,2785,1493,5
28524,3159,1080,69
11993,2282,3956,7
10151,2282,3956,7
24619,2282,3956,7
31948,2282,263,7
14594,2282,263,7
16955,2626,2419,56
28960,683,1304,34
20457,2666,2863,59
14929,51,2990,66
8680,2240,627,21
16488,393,1666,53
22899,393,1191,58
31547,3662,4785,79
25288,2187,1127,12
22351,3368,4514,21
16371,2675,291,31
23652,3549,3210,31
12723,803,4400,31
18672,2883,4281,8
28186,2972,471,53
16105,1913,2102,5
17708,358,1244,78
26900,701,2381,78
31018,803,491,31
16283,1327,3563,63
22419,1327,3563,41
31053,1989,512,21
17756,1560,1035,11
24024,1989,512,21
23143,1989,512,21
32591,3177,3036,36
7216,3177,3036,36
12741,879,2069,2
29450,2474,2448,36
18634,3428,1822,43
26239,3428,1822,72
31177,3428,1822,72
16229,3428,1822,72
23471,3428,1822,72
31712,3526,1350,12
15296,2225,259,22
16876,2346,172,5
17316,803,4273,19
12470,11,3313,67
19787,11,4269,67
18255,910,4269,67
29513,3087,2031,72
30580,1652,4768,72
10294,1866,2423,53
14408,3628,1069,78
18483,1824,4305,78
15242,2387,744,68
20489,2387,744,68
9296,3630,1974,38
21386,2913,884,72
27420,2913,884,72
13112,1076,3837,5
21508,2057,3000,5
32946,1127,1094,5
13044,2594,509,5
30640,3439,4437,76
17936,3630,354,38
24742,279,1783,72
18411,569,4328,5
17763,3652,1552,8
33135,803,4329,17
20172,803,3906,7
25916,803,4427,7
19416,1876,1360,48
27765,498,3453,18
14781,3428,647,72
26905,3563,1865,72
29699,3662,4785,79
18332,1710,3182,72
20623,37,4382,72
30650,2078,4626,43
31056,3428,647,72
30325,300,4154,72
25638,2669,54,53
32484,432,2409,58
22915,432,2409,53
33454,1394,4198,53
31603,2669,54,53
27892,1394,2622,53
26779,577,1182,10
15502,1321,3318,24
22847,2755,2801,59
32276,1046,4239,59
23976,154,1456,61
33160,154,1456,59
27501,154,1456,59
16500,3455,583,59
28358,662,457,76
10451,1191,1795,76
24406,1069,3054,2
31665,615,1600,76
8953,11,3313,67
18156,3079,2542,74
16723,2685,2835,72
16318,11,3313,67
17674,1618,3929,26
14669,647,2952,72
26333,647,2952,72
15333,647,2952,66
18644,647,2952,66
26170,647,2952,72
31480,647,2952,72
17000,647,2952,72
28420,647,2952,72
33352,647,2952,72
20515,2547,4060,46
31129,2534,3686,31
14048,78,2556,5
22303,284,4519,72
25312,1339,3719,22
25876,3177,3995,53
18557,3177,3995,53
19974,375,1490,5
32121,78,2423,5
21540,1036,1307,5
31513,78,2447,5
33655,569,2447,5
26843,339,3137,53
20796,339,2423,53
22418,339,3137,53
18723,339,3137,53
23864,3018,2624,5
29798,387,2461,32
21931,2346,172,5
30181,271,4017,69
27340,3352,271,8
23216,3352,271,8
14870,468,3525,77
14310,835,3583,5
11337,1646,935,5
27389,1646,2850,5
18477,1646,3375,5
33138,1646,359,5
26912,594,3253,5
8550,2346,4109,5
21929,1076,2369,5
30013,3309,2369,5
22490,2346,2369,5
25568,709,4553,5
29536,3662,4785,79
21566,3662,4785,79
24110,2461,2935,5
29644,1501,3737,14
24233,1501,2660,14
29641,1501,2660,14
14491,708,3346,66
15450,708,3346,66
30638,708,3346,66
10929,708,3346,66
19129,1431,1489,78
24966,1431,1489,78
30101,1431,1489,78
28104,1431,1489,78
14390,1809,2750,78
29847,1431,1489,78
28402,1431,1489,78
29321,781,274,66
32854,2472,1808,67
15901,1646,511,5
9327,1646,3888,5
25879,709,2938,5
29808,2386,1944,5
21486,2346,4109,5
13830,2346,4109,5
7152,2042,4085,5
33207,2346,4085,5
26357,2346,4085,5
27093,2346,4109,5
29404,2346,4085,5
15503,2042,4085,5
22301,2346,4085,5
30824,1646,1977,5
15203,1646,935,5
33902,2346,4109,5
16356,2346,4085,5
33924,2346,4085,5
15096,1646,935,5
23286,2346,4085,5
25774,803,4427,24
19297,2346,90,5
25621,1231,697,17
10015,1389,1087,2
13755,981,902,5
27929,896,483,5
24246,2813,3244,5
15821,2813,1643,5
25978,78,2423,5
29763,2703,849,18
9486,3234,3028,31
16473,2484,2238,48
32964,1248,4329,45
24928,1009,1502,45
32398,2316,3222,53
30453,835,3242,5
30485,835,2369,5
12274,835,3242,5
32530,835,2369,5
17710,10,3572,5
20888,29,3076,70
33002,29,3076,70
33417,666,4677,78
16902,1553,1868,5
30917,3662,4785,79
12118,903,2671,24
27870,1308,4256,24
33820,1440,2507,24
12438,2562,2352,24
29237,1360,3013,35
15738,467,1944,9
25380,467,1277,9
32706,1119,2041,61
5498,1079,11,25
34012,252,3582,21
27078,252,3582,21
27300,3657,1191,21
14515,841,2515,21
18953,2276,1365,8
28361,2212,2403,36
29011,1448,1497,78
9873,1913,2102,5
26115,23,313,67
22002,23,313,72
25074,1901,3083,72
29416,2457,3961,10
17907,1411,1020,16
33311,1411,758,16
30729,2492,919,20
12101,1774,3294,20
20533,3318,3409,32
29366,1452,4321,70
30306,3318,3409,32
28889,2313,3218,60
13318,1369,3265,60
11576,2299,959,46
32630,766,959,46
29007,826,959,21
17723,2274,1458,34
16495,2299,1023,34
27647,2299,1564,46
27302,1887,2511,34
32480,1887,2079,34
21869,2299,2096,34
27493,339,3137,21
32056,2234,2423,53
5661,3257,1564,21
16570,3257,4329,21
13289,2032,40,10
14105,687,839,24
19104,687,839,24
20363,2341,1016,21
28553,78,2558,5
14305,3059,122,78
25358,1911,4408,44
20265,1911,4408,44
14130,1911,4408,44
9716,1911,4408,44
8224,1761,2423,59
31385,1911,4408,44
16875,0,4246,5
14251,78,2065,5
15473,78,4126,5
29393,78,977,5
31421,3340,4246,5
29012,3340,3199,5
20992,3340,3199,5
33348,253,2255,5
24996,3340,3199,5
21863,3377,3667,50
12885,3549,2574,24
26630,2036,4657,21
21677,3448,3076,61
30491,154,1456,61
17754,422,3001,61
25070,3049,3360,61
28648,3123,3871,61
33335,422,3001,61
18952,3448,3076,61
16350,422,3001,61
32464,599,3586,5
21959,2671,244,70
23999,1046,727,70
14062,1783,4312,70
31627,2755,1988,70
22687,2755,1867,70
31932,1046,1764,70
31697,2345,1947,70
32144,2987,1932,70
23808,1111,4428,70
26783,1111,4428,70
31419,2580,2797,32
12075,1915,4381,32
24705,3368,4076,20
30447,2492,2457,20
11342,2809,4596,20
15517,2333,3736,52
18944,3231,4243,21
10010,3258,2883,70
8315,3258,2883,70
5944,3258,2883,61
10634,3504,2734,77
18197,3504,2734,77
26488,3504,2734,77
33619,903,1823,24
28349,903,1823,24
26406,3079,2542,67
6109,1486,4718,22
21178,2177,1000,22
19094,956,4721,22
13417,2086,114,22
23193,2234,2394,58
25009,129,914,78
15346,1339,2577,67
24506,1339,2577,67
21546,1339,2577,26
17875,78,3226,5
15295,90,989,21
19939,90,989,30
15697,1037,563,2
23696,1968,2259,67
24493,1937,1430,59
21060,3368,461,21
16893,458,3730,67
26970,458,3730,72
29015,458,3730,72
33029,458,3730,67
23595,458,3730,66
32913,885,2081,67
17614,458,3730,72
17745,458,3730,65
14848,969,4673,72
31640,458,3730,65
23968,1726,879,31
8261,1830,1083,31
21696,1830,1083,31
28476,3159,1080,72
31358,1486,4718,72
9665,1006,4182,72
18566,1311,4431,38
23257,1311,2694,38
23039,123,1001,59
13945,903,753,10
20880,123,1446,59
8220,417,2596,7
26081,2783,2812,78
23933,1637,3854,24
12215,3225,2296,5
34005,2222,3228,36
24748,3099,3228,36
28569,1277,2384,53
26634,1277,2150,53
10426,1277,2027,53
23094,1277,2027,53
24890,638,461,53
6906,1277,2027,53
15595,1277,3384,53
21548,1277,241,53
24983,1277,2384,53
19063,638,4637,53
18250,2346,3242,5
31511,1345,915,32
34034,1815,915,59
33836,123,1446,59
25071,2905,2891,5
16849,2905,2996,5
20326,2068,3774,5
12948,2905,4654,5
28588,3630,1966,19
26360,803,3457,52
27654,803,3457,52
32924,803,1844,52
19091,803,2039,52
19726,803,4400,52
33692,803,4427,52
27887,492,4748,21
31026,492,4076,21
11814,2963,1060,40
24046,3662,4785,79
24741,803,2603,17
24805,803,1913,17
33769,3227,2692,5
13883,3227,2692,5
20689,359,2220,17
32095,2634,3837,77
16913,1350,3699,28
15315,1283,1809,28
22654,453,4765,53
23481,1228,1916,58
33723,1228,1916,20
13554,3662,4785,79
25664,375,4215,5
33275,375,1101,5
23751,375,1101,5
18996,1566,2135,2
20946,1600,2135,2
21487,1600,2135,2
15886,1797,4230,17
22999,555,3493,21
28334,1046,4239,59
23313,429,4378,23
18246,429,2204,23
24772,429,4378,23
22668,429,2204,23
31474,429,1811,23
32341,429,3198,23
27176,429,1811,23
28552,453,1316,53
19837,3630,1966,39
33612,3288,2234,18
8426,998,673,78
29661,1409,2943,72
21685,2055,730,72
23937,136,4520,72
26980,2793,3211,69
19061,2793,3211,69
33168,491,1300,64
27204,1165,3166,24
15744,2063,2891,8
29497,2063,2891,8
26788,2042,1101,5
10616,1076,290,5
33464,1076,3774,5
18366,1422,1743,53
9576,3662,4785,79
11866,1076,1723,5
23064,2755,3817,70
18795,2874,3363,67
18294,2874,3363,67
15286,371,1286,74
19456,11,3313,67
32616,2714,1669,67
17078,1541,1055,67
31949,616,4108,13
15370,2613,2879,13
11220,3662,4785,79
20845,2613,2879,24
32888,375,1950,5
15448,2663,708,31
15617,1792,1334,21
21954,549,3446,21
22122,1913,2242,5
19342,3437,4572,62
17988,2840,4572,62
30733,2840,1889,40
31692,3437,4545,40
18712,3368,1693,21
30280,3182,1564,46
13455,2492,2878,63
29937,683,2638,21
25710,470,2359,40
30355,1579,4212,16
19870,3160,1933,16
14942,470,1682,40
20738,1350,3699,10
33285,1420,3625,16
31524,2880,4095,40
30108,2662,3561,40
33377,811,4130,16
28365,1696,2949,10
14632,1350,3699,16
25507,1234,2974,48
25943,870,2266,53
19080,2445,2634,72
13685,1408,4179,78
23777,1408,4179,78
18239,1532,1607,54
18267,1738,1607,54
19045,1586,653,65
33669,2908,3178,36
23103,740,4601,20
5730,3001,2517,5
32740,2346,90,5
29961,2346,90,5
29683,2346,90,5
15386,3511,90,5
14506,2346,4109,5
8308,3001,2517,5
29495,3662,4785,79
32459,3052,626,26
28948,1640,4051,26
23176,3103,4704,61
32001,233,1867,59
32497,2755,1867,59
31043,2230,1867,9
32958,1314,1008,2
18929,3258,2883,61
28568,3441,2651,5
17655,3549,3210,40
8305,1306,3543,5
21881,1306,3543,5
20885,1988,4438,50
11820,1988,4438,50
14055,1843,1564,53
13150,78,2556,5
13043,3128,1507,59
16193,2979,1015,59
25812,2979,1015,59
23741,1079,2430,25
19085,1360,3013,25
29143,1524,1920,38
28018,3177,3995,53
19499,3177,3995,53
15936,2346,4109,5
28380,2346,4109,5
32286,3630,1974,29
21252,1714,578,29
18547,569,2447,5
19908,375,2740,5
22092,1298,954,5
14293,1033,3973,5
14139,1033,3973,5
22694,1076,2958,5
31494,431,4443,5
30332,1799,2357,55
19579,2961,4207,21
14572,470,2332,19
24933,2619,3473,5
28197,3470,4048,5
29305,1036,3944,5
33109,2343,2606,5
20726,3470,4048,5
32356,3470,4048,5
29782,3470,4048,5
16423,3470,4048,5
3333,1365,4647,5
8390,2076,2508,52
32019,2076,64,52
30537,2127,889,52
26976,1065,611,49
25720,803,1844,49
15569,803,1495,49
16234,803,4288,49
31796,803,4400,49
33434,569,1494,5
31036,569,2791,5
28535,3060,3234,5
31700,123,4408,59
28793,1783,4408,70
16009,1783,4408,59
33134,3258,4408,61
29628,1783,4408,59
33742,1111,4408,59
23531,3258,4408,59
26090,1111,4408,59
13307,1112,3120,44
29136,3630,4282,38
14282,3630,1974,38
10129,1795,4658,7
17421,1795,4658,7
29006,1076,1063,5
9386,1913,713,5
29499,1621,1352,5
18910,3502,4371,5
17680,1913,69,5
31635,1913,883,5
32038,1913,1454,5
28601,1600,4321,2
30004,834,3350,2
33485,1389,4716,2
10234,879,4716,76
28849,2848,3219,2
22293,3411,29,2
22075,1600,4437,2
14100,879,4716,76
15624,358,1244,78
27509,1526,238,78
29813,3202,1692,78
23243,1714,1371,23
19794,824,4575,63
14477,870,3530,34
20936,2134,2156,68
21441,1067,130,27
8549,3549,2235,56
9119,1100,2278,27
24631,3662,4785,79
28783,803,2635,6
30303,1847,2806,27
30950,803,4273,6
22559,1795,4658,6
17533,903,1479,6
15802,2128,135,19
18876,375,3845,5
24730,173,2262,5
11615,2282,398,40
22402,2194,3772,21
20377,2194,3772,21
16589,2659,2626,67
17432,2659,2626,67
30627,65,3544,67
26777,1277,3296,53
22993,3662,4785,79
22886,2534,3775,31
19152,803,3457,6
24783,3152,572,13
17019,2128,1941,13
23544,1266,1674,52
14805,2613,2879,13
18855,1233,2095,24
26776,1066,187,24
24863,2321,187,31
31683,1076,792,5
13907,659,4466,21
8810,3241,4466,21
12065,862,1908,5
22280,862,1908,5
11597,2534,634,73
30210,1276,825,31
27130,896,3119,5
11068,3000,1543,77
26532,1394,4198,53
33410,3526,1576,12
26727,895,222,20
14150,3141,4291,12
33315,1394,2423,46
29026,690,4329,46
13515,2001,444,21
23914,3326,3717,57
12133,1398,3989,42
14220,1524,1581,38
23447,3258,550,61
20481,3258,550,70
29218,3258,550,59
17662,3258,550,70
28130,3258,550,61
23387,3258,550,59
27273,3258,550,59
18832,3258,550,70
20416,3258,550,70
23746,3258,550,70
23113,3258,550,59
15085,3258,550,70
21490,3258,550,59
17129,3258,550,59
21981,3630,368,40
33491,2346,1278,5
17258,173,4413,5
16224,510,4575,53
27803,1760,2683,53
22653,2972,2683,53
14645,964,2683,53
22880,2492,2683,53
27662,2622,1614,53
16867,3635,2845,53
30695,2300,1375,53
31912,3581,2683,53
13992,3177,3995,53
14202,2972,2683,53
26956,3581,2683,53
20325,3388,2683,53
26475,1263,2683,53
33768,3662,4785,79
23698,2087,1664,53
21257,983,1224,53
26917,983,1224,53
22125,90,989,53
14692,1923,3613,53
32156,915,1380,53
33283,711,4270,53
20843,1263,772,53
18349,1744,627,53
29854,1473,3502,53
31128,2611,4621,53
27528,712,3589,53
18790,1014,4592,53
8922,1458,2423,78
29564,3549,1385,60
16492,3549,57,60
22185,803,1495,38
29585,2865,1558,53
15843,3426,1120,11
6799,780,3221,67
23570,710,1554,67
11517,2157,203,67
11324,662,1279,70
29698,1740,1496,70
21870,472,828,70
29185,662,457,70
15114,3049,3489,70
27423,662,457,70
21472,3103,720,70
32626,1598,2888,70
29872,1046,834,70
23136,2512,1906,70
21225,1859,184,2
22334,1859,184,76
17612,123,2348,59
